@attribute Weighted_avg_area_under_ROC numeric
@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Summary string
@attribute measureOutOfBagError numeric

@data

heart,5,7,weka.classifiers.trees.RandomForest,'-I 1000 -K 0 -S 1',-2260823972777004705,20150617.1141,267,30,25,5,0,83.333333,16.666667,0,0.663677,0.258667,0.338143,52.003986,67.775057,29.906577,15.53163,14.374947,0.996886,0.517721,0.479165,15.283213,0.50944,1535.076732,0.875,14,0.214286,3,0.785714,11,0.125,2,0.823529,0.875,0.848485,0.935268,0.833333,0.172619,0.827381,0.166667,0.834087,0.833333,0.832772,0.935268,0.627,0.01,0.623698,0.010078,5107929,40040,6623,?,0.191011
heart,5,8,weka.classifiers.trees.RandomForest,'-I 1000 -K 0 -S 1',-2260823972777004705,20150617.1141,268,29,25,4,0,86.206897,13.793103,0,0.721154,0.273379,0.355844,55.098069,71.521474,28.793911,16.610533,12.183378,0.992893,0.572777,0.420116,13.965441,0.481567,1402.098699,0.875,14,0.153846,2,0.846154,11,0.125,2,0.875,0.875,0.875,0.899038,0.862069,0.140915,0.859085,0.137931,0.862069,0.862069,0.862069,0.899038,0.674,0.011,0.667671,0.011538,5058356,40181,6482,?,0.190299
heart,5,9,weka.classifiers.trees.RandomForest,'-I 1000 -K 0 -S 1',-2260823972777004705,20150617.1141,268,29,23,6,0,79.310345,20.689655,0,0.57561,0.236138,0.324307,47.592278,65.182873,28.793911,14.161135,14.632776,0.992893,0.488315,0.504578,15.993604,0.551504,1605.72168,0.875,14,0.307692,4,0.692308,9,0.125,2,0.777778,0.875,0.823529,0.927885,0.793103,0.225796,0.774204,0.206897,0.79589,0.793103,0.790568,0.927885,0.648,0.009,0.643037,0.009274,5147655,40181,6482,?,0.171642
heart,5,10,weka.classifiers.trees.RandomForest,'-I 1000 -K 0 -S 1',-2260823972777004705,20150617.1141,268,29,24,5,0,82.758621,17.241379,0,0.64891,0.32031,0.373558,64.556757,75.081841,28.793911,18.343116,10.450796,0.992893,0.632521,0.360372,11.398347,0.393046,1144.368301,0.875,14,0.230769,3,0.769231,10,0.125,2,0.823529,0.875,0.848485,0.899038,0.827586,0.183355,0.816645,0.172414,0.827924,0.827586,0.82675,0.899038,0.662,0.008,0.655487,0.008442,5058928,40181,6482,?,0.186567
heart,6,1,weka.classifiers.trees.RandomForest,'-I 1000 -K 0 -S 1',-2260823972777004705,20150617.1141,267,30,28,2,0,93.333333,6.666667,0,0.864865,0.236967,0.308425,47.641281,61.81854,29.906577,13.75697,16.149607,0.996886,0.458566,0.53832,16.931669,0.564389,1700.6509,1,16,0.142857,2,0.857143,12,0,0,0.888889,1,0.941176,0.950893,0.933333,0.07619,0.92381,0.066667,0.940741,0.933333,0.93273,0.950893,0.675,0.007,0.669042,0.00746,5091642,40040,6623,?,0.187266
heart,6,2,weka.classifiers.trees.RandomForest,'-I 1000 -K 0 -S 1',-2260823972777004705,20150617.1141,267,30,24,6,0,80,20,0,0.590909,0.3112,0.394209,62.56562,79.012449,29.906577,19.907428,9.999149,0.996886,0.663581,0.333305,11.9164,0.397213,1196.907241,0.9375,15,0.357143,5,0.642857,9,0.0625,1,0.75,0.9375,0.833333,0.875,0.8,0.219643,0.780357,0.2,0.82,0.8,0.794444,0.875,0.653,0.011,0.647419,0.010875,4954775,40040,6623,?,0.172285
heart,6,3,weka.classifiers.trees.RandomForest,'-I 1000 -K 0 -S 1',-2260823972777004705,20150617.1141,267,30,24,6,0,80,20,0,0.598214,0.300567,0.392611,60.427828,78.692202,29.906577,20.900681,9.005896,0.996886,0.696689,0.300197,12.848564,0.428285,1290.53563,0.8125,13,0.214286,3,0.785714,11,0.1875,3,0.8125,0.8125,0.8125,0.848214,0.8,0.201786,0.798214,0.2,0.8,0.8,0.8,0.848214,0.614,0.007,0.608728,0.006292,4870670,40040,6623,?,0.179775
heart,6,4,weka.classifiers.trees.RandomForest,'-I 1000 -K 0 -S 1',-2260823972777004705,20150617.1141,267,30,23,7,0,76.666667,23.333333,0,0.533333,0.290867,0.398007,58.477678,79.773768,29.906577,21.726821,8.179756,0.996886,0.724227,0.272659,13.070706,0.43569,1312.848062,0.75,12,0.214286,3,0.785714,11,0.25,4,0.8,0.75,0.774194,0.841518,0.766667,0.230952,0.769048,0.233333,0.768889,0.766667,0.766926,0.841518,0.597,0.005,0.591464,0.004776,4840761,40040,6623,?,0.17603
heart,6,5,weka.classifiers.trees.RandomForest,'-I 1000 -K 0 -S 1',-2260823972777004705,20150617.1141,267,30,29,1,0,96.666667,3.333333,0,0.932735,0.1669,0.233109,33.554634,46.722741,29.906577,9.20213,20.704447,0.996886,0.306738,0.690148,21.215363,0.707179,2130.913752,1,16,0.071429,1,0.928571,13,0,0,0.941176,1,0.969697,0.977679,0.966667,0.038095,0.961905,0.033333,0.968627,0.966667,0.966554,0.977679,0.699,0.012,0.696109,0.011771,5285742,40040,6623,?,0.179775
heart,6,6,weka.classifiers.trees.RandomForest,'-I 1000 -K 0 -S 1',-2260823972777004705,20150617.1141,267,30,23,7,0,76.666667,23.333333,0,0.529148,0.2661,0.349694,53.49843,70.090262,29.906577,16.129198,13.777379,0.996886,0.53764,0.459246,14.613975,0.487132,1467.857061,0.8125,13,0.285714,4,0.714286,10,0.1875,3,0.764706,0.8125,0.787879,0.90625,0.766667,0.239881,0.760119,0.233333,0.766817,0.766667,0.765881,0.90625,0.671,0.017,0.668864,0.016485,5045124,40040,6623,?,0.191011
heart,6,7,weka.classifiers.trees.RandomForest,'-I 1000 -K 0 -S 1',-2260823972777004705,20150617.1141,267,30,24,6,0,80,20,0,0.605263,0.282767,0.357369,56.849203,71.628552,29.906577,17.15554,12.751037,0.996886,0.571851,0.425035,13.863904,0.46213,1392.518421,0.6875,11,0.071429,1,0.928571,13,0.3125,5,0.916667,0.6875,0.785714,0.9375,0.8,0.183929,0.816071,0.2,0.825926,0.8,0.798214,0.9375,0.675,0.014,0.670414,0.014316,5029970,40040,6623,?,0.187266
heart,6,8,weka.classifiers.trees.RandomForest,'-I 1000 -K 0 -S 1',-2260823972777004705,20150617.1141,268,29,22,7,0,75.862069,24.137931,0,0.501229,0.290138,0.376128,58.475676,75.598378,28.793911,17.808409,10.985502,0.992893,0.614083,0.37881,12.684609,0.4374,1273.506091,0.875,14,0.384615,5,0.615385,8,0.125,2,0.736842,0.875,0.8,0.894231,0.758621,0.268236,0.731764,0.241379,0.765154,0.758621,0.753223,0.894231,0.666,0.01,0.658819,0.010428,4989439,40181,6482,?,0.164179
heart,6,9,weka.classifiers.trees.RandomForest,'-I 1000 -K 0 -S 1',-2260823972777004705,20150617.1141,268,29,23,6,0,79.310345,20.689655,0,0.587678,0.273207,0.365678,55.06332,73.497975,28.793911,16.456042,12.337869,0.992893,0.56745,0.425444,13.451613,0.463849,1350.511553,0.75,12,0.153846,2,0.846154,11,0.25,4,0.857143,0.75,0.8,0.889423,0.793103,0.19695,0.80305,0.206897,0.801642,0.793103,0.793596,0.889423,0.662,0.011,0.655224,0.010819,5024866,40181,6482,?,0.182836
heart,6,10,weka.classifiers.trees.RandomForest,'-I 1000 -K 0 -S 1',-2260823972777004705,20150617.1141,268,29,25,4,0,86.206897,13.793103,0,0.712871,0.268621,0.354717,54.138996,71.29491,28.793911,16.546989,12.246922,0.992893,0.570586,0.422308,14.280993,0.492448,1433.779438,1,16,0.307692,4,0.692308,9,0,0,0.8,1,0.888889,0.875,0.862069,0.169761,0.830239,0.137931,0.889655,0.862069,0.857193,0.875,0.651,0.008,0.643452,0.008269,5070262,40181,6482,?,0.164179
heart,7,1,weka.classifiers.trees.RandomForest,'-I 1000 -K 0 -S 1',-2260823972777004705,20150617.1141,267,30,22,8,0,73.333333,26.666667,0,0.454545,0.296,0.379188,59.509716,76.001677,29.906577,18.34104,11.565537,0.996886,0.611368,0.385518,12.673455,0.422449,1272.947382,0.875,14,0.428571,6,0.571429,8,0.125,2,0.7,0.875,0.777778,0.84375,0.733333,0.286905,0.713095,0.266667,0.746667,0.733333,0.725926,0.84375,0.626,0.009,0.617503,0.009559,4941639,40040,6623,?,0.172285
heart,7,2,weka.classifiers.trees.RandomForest,'-I 1000 -K 0 -S 1',-2260823972777004705,20150617.1141,267,30,27,3,0,90,10,0,0.8,0.257867,0.313571,51.843149,62.84998,29.906577,14.639476,15.267101,0.996886,0.487983,0.508903,15.904669,0.530156,1597.497002,0.875,14,0.071429,1,0.928571,13,0.125,2,0.933333,0.875,0.903226,0.946429,0.9,0.096429,0.903571,0.1,0.902222,0.9,0.900111,0.946429,0.66,0.007,0.65082,0.006681,5113808,40040,6623,?,0.183521
heart,7,3,weka.classifiers.trees.RandomForest,'-I 1000 -K 0 -S 1',-2260823972777004705,20150617.1141,267,30,24,6,0,80,20,0,0.594595,0.303533,0.385413,61.024265,77.249361,29.906577,19.103847,10.80273,0.996886,0.636795,0.360091,12.412602,0.413753,1246.746748,0.875,14,0.285714,4,0.714286,10,0.125,2,0.777778,0.875,0.823529,0.861607,0.8,0.210714,0.789286,0.2,0.803704,0.8,0.79819,0.861607,0.671,0.008,0.662991,0.007755,4990856,40040,6623,?,0.17603
heart,7,4,weka.classifiers.trees.RandomForest,'-I 1000 -K 0 -S 1',-2260823972777004705,20150617.1141,267,30,25,5,0,83.333333,16.666667,0,0.663677,0.2265,0.304055,45.536996,60.942695,29.906577,12.996862,16.909715,0.996886,0.433229,0.563657,17.198803,0.573293,1727.482431,0.875,14,0.214286,3,0.785714,11,0.125,2,0.823529,0.875,0.848485,0.950893,0.833333,0.172619,0.827381,0.166667,0.834087,0.833333,0.832772,0.950893,0.671,0.006,0.659438,0.005477,5151283,40040,6623,?,0.183521
heart,7,5,weka.classifiers.trees.RandomForest,'-I 1000 -K 0 -S 1',-2260823972777004705,20150617.1141,267,30,27,3,0,90,10,0,0.8,0.268633,0.317906,54.007748,63.71885,29.906577,14.909782,14.996795,0.996886,0.496993,0.499893,15.176504,0.505883,1524.358581,0.875,14,0.071429,1,0.928571,13,0.125,2,0.933333,0.875,0.903226,0.955357,0.9,0.096429,0.903571,0.1,0.902222,0.9,0.900111,0.955357,0.623,0.006,0.616361,0.005601,5129186,40040,6623,?,0.17603
heart,7,6,weka.classifiers.trees.RandomForest,'-I 1000 -K 0 -S 1',-2260823972777004705,20150617.1141,267,30,26,4,0,86.666667,13.333333,0,0.734513,0.242933,0.336327,48.840857,67.410884,29.906577,16.42854,13.478037,0.996886,0.547618,0.449268,16.364976,0.545499,1643.731113,0.8125,13,0.071429,1,0.928571,13,0.1875,3,0.928571,0.8125,0.866667,0.928571,0.866667,0.125595,0.874405,0.133333,0.874405,0.866667,0.866667,0.928571,0.663,0.011,0.660956,0.011298,5052758,40040,6623,?,0.187266
heart,7,7,weka.classifiers.trees.RandomForest,'-I 1000 -K 0 -S 1',-2260823972777004705,20150617.1141,267,30,22,8,0,73.333333,26.666667,0,0.469027,0.318033,0.425833,63.939437,85.35088,29.906577,24.207039,5.699538,0.996886,0.806901,0.189985,11.380768,0.379359,1143.107235,0.6875,11,0.214286,3,0.785714,11,0.3125,5,0.785714,0.6875,0.733333,0.8125,0.733333,0.260119,0.739881,0.266667,0.739881,0.733333,0.733333,0.8125,0.665,0.011,0.662341,0.010804,4791009,40040,6623,?,0.17603
heart,7,8,weka.classifiers.trees.RandomForest,'-I 1000 -K 0 -S 1',-2260823972777004705,20150617.1141,268,29,22,7,0,75.862069,24.137931,0,0.508475,0.286897,0.396389,57.822394,79.670636,28.793911,20.360947,8.432964,0.992893,0.702102,0.290792,12.825135,0.442246,1287.614546,0.8125,13,0.307692,4,0.692308,9,0.1875,3,0.764706,0.8125,0.787879,0.822115,0.758621,0.253813,0.746187,0.241379,0.758114,0.758621,0.75745,0.822115,0.681,0.009,0.674893,0.008722,4966851,40181,6482,?,0.152985
heart,7,9,weka.classifiers.trees.RandomForest,'-I 1000 -K 0 -S 1',-2260823972777004705,20150617.1141,268,29,25,4,0,86.206897,13.793103,0,0.712871,0.232103,0.327668,46.779151,65.858442,28.793911,13.990381,14.80353,0.992893,0.482427,0.510467,16.156157,0.557109,1622.041686,1,16,0.307692,4,0.692308,9,0,0,0.8,1,0.888889,0.932692,0.862069,0.169761,0.830239,0.137931,0.889655,0.862069,0.857193,0.932692,0.659,0.011,0.653547,0.010956,5096158,40181,6482,?,0.16791
heart,7,10,weka.classifiers.trees.RandomForest,'-I 1000 -K 0 -S 1',-2260823972777004705,20150617.1141,268,29,22,7,0,75.862069,24.137931,0,0.493766,0.274069,0.378286,55.237066,76.032129,28.793911,17.9199,10.874011,0.992893,0.617928,0.374966,13.525476,0.466396,1357.927178,0.9375,15,0.461538,6,0.538462,7,0.0625,1,0.714286,0.9375,0.810811,0.903846,0.758621,0.282659,0.717341,0.241379,0.78633,0.758621,0.746194,0.903846,0.642,0.008,0.63749,0.007838,5026055,40181,6482,?,0.175373
heart,8,1,weka.classifiers.trees.RandomForest,'-I 1000 -K 0 -S 1',-2260823972777004705,20150617.1141,267,30,23,7,0,76.666667,23.333333,0,0.533333,0.2621,0.38323,52.694245,76.811794,29.906577,19.167693,10.738884,0.996886,0.638923,0.357963,14.602108,0.486737,1466.665164,0.75,12,0.214286,3,0.785714,11,0.25,4,0.8,0.75,0.774194,0.901786,0.766667,0.230952,0.769048,0.233333,0.768889,0.766667,0.766926,0.901786,0.637,0.01,0.631666,0.010002,4946116,40040,6623,?,0.168539
heart,8,2,weka.classifiers.trees.RandomForest,'-I 1000 -K 0 -S 1',-2260823972777004705,20150617.1141,267,30,28,2,0,93.333333,6.666667,0,0.866071,0.19,0.257224,38.198804,51.556041,29.906577,10.412431,19.494146,0.996886,0.347081,0.649805,19.714055,0.657135,1980.119366,0.9375,15,0.071429,1,0.928571,13,0.0625,1,0.9375,0.9375,0.9375,0.982143,0.933333,0.067262,0.932738,0.066667,0.933333,0.933333,0.933333,0.982143,0.669,0.009,0.663731,0.008456,5215541,40040,6623,?,0.191011
heart,8,3,weka.classifiers.trees.RandomForest,'-I 1000 -K 0 -S 1',-2260823972777004705,20150617.1141,267,30,25,5,0,83.333333,16.666667,0,0.660633,0.270533,0.357274,54.389736,71.609396,29.906577,17.179471,12.727106,0.996886,0.572649,0.424237,14.608891,0.486963,1467.346398,0.9375,15,0.285714,4,0.714286,10,0.0625,1,0.789474,0.9375,0.857143,0.915179,0.833333,0.181548,0.818452,0.166667,0.845295,0.833333,0.830476,0.915179,0.658,0.007,0.646148,0.006442,5057749,40040,6623,?,0.164794
heart,8,4,weka.classifiers.trees.RandomForest,'-I 1000 -K 0 -S 1',-2260823972777004705,20150617.1141,267,30,25,5,0,83.333333,16.666667,0,0.657534,0.2784,0.399124,55.9713,79.997535,29.906577,22.957007,6.94957,0.996886,0.765234,0.231652,13.970598,0.465687,1403.235037,1,16,0.357143,5,0.642857,9,0,0,0.761905,1,0.864865,0.839286,0.833333,0.190476,0.809524,0.166667,0.873016,0.833333,0.826479,0.839286,0.635,0.006,0.624103,0.005475,4866730,40040,6623,?,0.161049
heart,8,5,weka.classifiers.trees.RandomForest,'-I 1000 -K 0 -S 1',-2260823972777004705,20150617.1141,267,30,24,6,0,80,20,0,0.598214,0.2868,0.352267,57.66009,70.605943,29.906577,16.84241,13.064167,0.996886,0.561414,0.435472,13.584602,0.45282,1364.464785,0.8125,13,0.214286,3,0.785714,11,0.1875,3,0.8125,0.8125,0.8125,0.915179,0.8,0.201786,0.798214,0.2,0.8,0.8,0.8,0.915179,0.655,0.012,0.653478,0.011427,5020452,40040,6623,?,0.172285
heart,8,6,weka.classifiers.trees.RandomForest,'-I 1000 -K 0 -S 1',-2260823972777004705,20150617.1141,267,30,24,6,0,80,20,0,0.598214,0.2591,0.335493,52.091106,67.243762,29.906577,15.343972,14.562605,0.996886,0.511466,0.48542,15.256182,0.508539,1532.361659,0.8125,13,0.214286,3,0.785714,11,0.1875,3,0.8125,0.8125,0.8125,0.9375,0.8,0.201786,0.798214,0.2,0.8,0.8,0.8,0.9375,0.681,0.013,0.67597,0.012792,5093213,40040,6623,?,0.187266
heart,8,7,weka.classifiers.trees.RandomForest,'-I 1000 -K 0 -S 1',-2260823972777004705,20150617.1141,267,30,27,3,0,90,10,0,0.8,0.2351,0.310511,47.265994,62.236632,29.906577,13.873567,16.03301,0.996886,0.462452,0.534434,16.980258,0.566009,1705.531329,0.875,14,0.071429,1,0.928571,13,0.125,2,0.933333,0.875,0.903226,0.946429,0.9,0.096429,0.903571,0.1,0.902222,0.9,0.900111,0.946429,0.684,0.011,0.677756,0.011323,5110578,40040,6623,?,0.187266
heart,8,8,weka.classifiers.trees.RandomForest,'-I 1000 -K 0 -S 1',-2260823972777004705,20150617.1141,268,29,23,6,0,79.310345,20.689655,0,0.569307,0.275552,0.366723,55.535907,73.708092,28.793911,16.719876,12.074035,0.992893,0.576547,0.416346,13.422568,0.462847,1347.595439,0.9375,15,0.384615,5,0.615385,8,0.0625,1,0.75,0.9375,0.833333,0.875,0.793103,0.240219,0.759781,0.206897,0.812261,0.793103,0.785789,0.875,0.668,0.01,0.659265,0.010293,4993145,40181,6482,?,0.164179
heart,8,9,weka.classifiers.trees.RandomForest,'-I 1000 -K 0 -S 1',-2260823972777004705,20150617.1141,268,29,23,6,0,79.310345,20.689655,0,0.581731,0.299034,0.385022,60.268726,77.385956,28.793911,18.425501,10.36841,0.992893,0.635362,0.357531,12.159088,0.419279,1220.74498,0.8125,13,0.230769,3,0.769231,10,0.1875,3,0.8125,0.8125,0.8125,0.865385,0.793103,0.211373,0.788627,0.206897,0.793103,0.793103,0.793103,0.865385,0.656,0.01,0.650431,0.009772,4972428,40181,6482,?,0.149254
heart,8,10,weka.classifiers.trees.RandomForest,'-I 1000 -K 0 -S 1',-2260823972777004705,20150617.1141,268,29,24,5,0,82.758621,17.241379,0,0.653938,0.307655,0.385847,62.006178,77.551926,28.793911,19.741221,9.052691,0.992893,0.680732,0.312162,11.957049,0.412312,1200.460731,0.8125,13,0.153846,2,0.846154,11,0.1875,3,0.866667,0.8125,0.83871,0.870192,0.827586,0.168932,0.831068,0.172414,0.830378,0.827586,0.827998,0.870192,0.667,0.009,0.659147,0.009418,4928363,40181,6482,?,0.175373
heart,9,1,weka.classifiers.trees.RandomForest,'-I 1000 -K 0 -S 1',-2260823972777004705,20150617.1141,267,30,27,3,0,90,10,0,0.8,0.2225,0.2952,44.73281,59.167684,29.906577,12.768496,17.138081,0.996886,0.425617,0.571269,17.752049,0.591735,1783.051538,0.875,14,0.071429,1,0.928571,13,0.125,2,0.933333,0.875,0.903226,0.955357,0.9,0.096429,0.903571,0.1,0.902222,0.9,0.900111,0.955357,0.672,0.008,0.664189,0.008452,5173940,40040,6623,?,0.191011
heart,9,2,weka.classifiers.trees.RandomForest,'-I 1000 -K 0 -S 1',-2260823972777004705,20150617.1141,267,30,26,4,0,86.666667,13.333333,0,0.732143,0.248733,0.32915,50.006926,65.972557,29.906577,15.168293,14.738284,0.996886,0.50561,0.491276,16.082259,0.536075,1615.334466,0.875,14,0.142857,2,0.857143,12,0.125,2,0.875,0.875,0.875,0.928571,0.866667,0.134524,0.865476,0.133333,0.866667,0.866667,0.866667,0.928571,0.654,0.009,0.646504,0.009526,5059333,40040,6623,?,0.183521
heart,9,3,weka.classifiers.trees.RandomForest,'-I 1000 -K 0 -S 1',-2260823972777004705,20150617.1141,267,30,25,5,0,83.333333,16.666667,0,0.660633,0.2904,0.362038,58.383857,72.564332,29.906577,17.549004,12.357573,0.996886,0.584967,0.411919,13.442092,0.44807,1350.150818,0.9375,15,0.285714,4,0.714286,10,0.0625,1,0.789474,0.9375,0.857143,0.915179,0.833333,0.181548,0.818452,0.166667,0.845295,0.833333,0.830476,0.915179,0.643,0.006,0.634634,0.00625,4995579,40040,6623,?,0.168539
heart,9,4,weka.classifiers.trees.RandomForest,'-I 1000 -K 0 -S 1',-2260823972777004705,20150617.1141,267,30,26,4,0,86.666667,13.333333,0,0.734513,0.2937,0.385799,59.047309,77.326853,29.906577,19.951457,9.95512,0.996886,0.665049,0.331837,13.368302,0.44561,1342.73916,0.8125,13,0.071429,1,0.928571,13,0.1875,3,0.928571,0.8125,0.866667,0.870536,0.866667,0.125595,0.874405,0.133333,0.874405,0.866667,0.866667,0.870536,0.636,0.006,0.62627,0.005632,4929442,40040,6623,?,0.17603
heart,9,5,weka.classifiers.trees.RandomForest,'-I 1000 -K 0 -S 1',-2260823972777004705,20150617.1141,267,30,23,7,0,76.666667,23.333333,0,0.529148,0.293667,0.379778,59.040608,76.11997,29.906577,18.290588,11.615989,0.996886,0.609686,0.3872,12.82258,0.427419,1287.925798,0.8125,13,0.285714,4,0.714286,10,0.1875,3,0.764706,0.8125,0.787879,0.879464,0.766667,0.239881,0.760119,0.233333,0.766817,0.766667,0.765881,0.879464,0.645,0.017,0.63836,0.017438,4978472,40040,6623,?,0.172285
heart,9,6,weka.classifiers.trees.RandomForest,'-I 1000 -K 0 -S 1',-2260823972777004705,20150617.1141,267,30,27,3,0,90,10,0,0.79638,0.251267,0.317295,50.516243,63.596283,29.906577,14.513925,15.392652,0.996886,0.483797,0.513088,16.108925,0.536964,1618.012862,1,16,0.214286,3,0.785714,11,0,0,0.842105,1,0.914286,0.933036,0.9,0.114286,0.885714,0.1,0.915789,0.9,0.898286,0.933036,0.661,0.015,0.657691,0.014502,5071314,40040,6623,?,0.179775
heart,9,7,weka.classifiers.trees.RandomForest,'-I 1000 -K 0 -S 1',-2260823972777004705,20150617.1141,267,30,24,6,0,80,20,0,0.594595,0.2455,0.345933,49.356876,69.336335,29.906577,15.84977,14.056807,0.996886,0.528326,0.46856,15.816793,0.527226,1588.670544,0.875,14,0.285714,4,0.714286,10,0.125,2,0.777778,0.875,0.823529,0.910714,0.8,0.210714,0.789286,0.2,0.803704,0.8,0.79819,0.910714,0.661,0.014,0.655068,0.013723,5004072,40040,6623,?,0.172285
heart,9,8,weka.classifiers.trees.RandomForest,'-I 1000 -K 0 -S 1',-2260823972777004705,20150617.1142,268,29,25,4,0,86.206897,13.793103,0,0.717073,0.231138,0.354442,46.584556,71.239721,28.793911,18.560266,10.233645,0.992893,0.640009,0.352884,16.33543,0.563291,1640.040285,0.9375,15,0.230769,3,0.769231,10,0.0625,1,0.833333,0.9375,0.882353,0.879808,0.862069,0.155338,0.844662,0.137931,0.867294,0.862069,0.860379,0.879808,0.638,0.009,0.634775,0.008317,4945183,40181,6482,?,0.182836
heart,9,9,weka.classifiers.trees.RandomForest,'-I 1000 -K 0 -S 1',-2260823972777004705,20150617.1142,268,29,22,7,0,75.862069,24.137931,0,0.508475,0.274931,0.367505,55.410811,73.865184,28.793911,16.63014,12.163771,0.992893,0.573453,0.41944,13.336894,0.459893,1338.993973,0.8125,13,0.307692,4,0.692308,9,0.1875,3,0.764706,0.8125,0.787879,0.899038,0.758621,0.253813,0.746187,0.241379,0.758114,0.758621,0.75745,0.899038,0.624,0.008,0.620101,0.007829,4984804,40181,6482,?,0.16791
heart,9,10,weka.classifiers.trees.RandomForest,'-I 1000 -K 0 -S 1',-2260823972777004705,20150617.1142,268,29,25,4,0,86.206897,13.793103,0,0.721154,0.275241,0.348796,55.473359,70.104974,28.793911,15.940489,12.853422,0.992893,0.549672,0.443221,13.786168,0.475385,1384.100094,0.875,14,0.153846,2,0.846154,11,0.125,2,0.875,0.875,0.875,0.918269,0.862069,0.140915,0.859085,0.137931,0.862069,0.862069,0.862069,0.918269,0.661,0.008,0.65597,0.008473,5066243,40181,6482,?,0.186567
heart,10,1,weka.classifiers.trees.RandomForest,'-I 1000 -K 0 -S 1',-2260823972777004705,20150617.1142,267,30,24,6,0,80,20,0,0.598214,0.283433,0.399777,56.983234,80.128355,29.906577,22.009129,7.897448,0.996886,0.733638,0.263248,13.473141,0.449105,1353.269395,0.8125,13,0.214286,3,0.785714,11,0.1875,3,0.8125,0.8125,0.8125,0.839286,0.8,0.201786,0.798214,0.2,0.8,0.8,0.8,0.839286,0.646,0.007,0.641001,0.006985,4874689,40040,6623,?,0.179775
heart,10,2,weka.classifiers.trees.RandomForest,'-I 1000 -K 0 -S 1',-2260823972777004705,20150617.1142,267,30,26,4,0,86.666667,13.333333,0,0.732143,0.209333,0.295012,42.0857,59.130091,29.906577,12.627314,17.279263,0.996886,0.42091,0.575975,18.396023,0.613201,1847.733611,0.875,14,0.142857,2,0.857143,12,0.125,2,0.875,0.875,0.875,0.959821,0.866667,0.134524,0.865476,0.133333,0.866667,0.866667,0.866667,0.959821,0.657,0.007,0.652259,0.007537,5171762,40040,6623,?,0.198502
heart,10,3,weka.classifiers.trees.RandomForest,'-I 1000 -K 0 -S 1',-2260823972777004705,20150617.1142,267,30,26,4,0,86.666667,13.333333,0,0.732143,0.215833,0.310539,43.392501,62.242312,29.906577,14.193061,15.713516,0.996886,0.473102,0.523784,18.048853,0.601628,1812.863184,0.875,14,0.142857,2,0.857143,12,0.125,2,0.875,0.875,0.875,0.941964,0.866667,0.134524,0.865476,0.133333,0.866667,0.866667,0.866667,0.941964,0.654,0.006,0.648808,0.005851,5126253,40040,6623,?,0.17603
heart,10,4,weka.classifiers.trees.RandomForest,'-I 1000 -K 0 -S 1',-2260823972777004705,20150617.1142,267,30,25,5,0,83.333333,16.666667,0,0.660633,0.238833,0.329797,48.016567,66.102164,29.906577,14.674673,15.231905,0.996886,0.489156,0.50773,16.407678,0.546923,1648.020206,0.9375,15,0.285714,4,0.714286,10,0.0625,1,0.789474,0.9375,0.857143,0.919643,0.833333,0.181548,0.818452,0.166667,0.845295,0.833333,0.830476,0.919643,0.632,0.006,0.626186,0.005409,5098259,40040,6623,?,0.183521
heart,10,5,weka.classifiers.trees.RandomForest,'-I 1000 -K 0 -S 1',-2260823972777004705,20150617.1142,267,30,25,5,0,83.333333,16.666667,0,0.663677,0.263767,0.352581,53.029322,70.668721,29.906577,16.535056,13.371521,0.996886,0.551169,0.445717,14.942334,0.498078,1500.838162,0.875,14,0.214286,3,0.785714,11,0.125,2,0.823529,0.875,0.848485,0.90625,0.833333,0.172619,0.827381,0.166667,0.834087,0.833333,0.832772,0.90625,0.631,0.012,0.63075,0.011636,5046492,40040,6623,?,0.191011
heart,10,6,weka.classifiers.trees.RandomForest,'-I 1000 -K 0 -S 1',-2260823972777004705,20150617.1142,267,30,24,6,0,80,20,0,0.598214,0.3169,0.399045,63.711584,79.98169,29.906577,20.417686,9.488891,0.996886,0.68059,0.316296,11.614418,0.387147,1166.575528,0.8125,13,0.214286,3,0.785714,11,0.1875,3,0.8125,0.8125,0.8125,0.848214,0.8,0.201786,0.798214,0.2,0.8,0.8,0.8,0.848214,0.622,0.014,0.62121,0.013608,4940924,40040,6623,?,0.172285
heart,10,7,weka.classifiers.trees.RandomForest,'-I 1000 -K 0 -S 1',-2260823972777004705,20150617.1142,267,30,25,5,0,83.333333,16.666667,0,0.660633,0.271933,0.359024,54.671201,71.960194,29.906577,17.722545,12.184032,0.996886,0.590752,0.406134,14.554487,0.48515,1461.882003,0.9375,15,0.285714,4,0.714286,10,0.0625,1,0.789474,0.9375,0.857143,0.915179,0.833333,0.181548,0.818452,0.166667,0.845295,0.833333,0.830476,0.915179,0.641,0.01,0.637631,0.009852,4980842,40040,6623,?,0.161049
