@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Summary {'Number of leaves: 19\nSize of the tree: 37\n','Number of leaves: 21\nSize of the tree: 41\n','Number of leaves: 17\nSize of the tree: 33\n','Number of leaves: 20\nSize of the tree: 39\n','Number of leaves: 25\nSize of the tree: 49\n','Number of leaves: 26\nSize of the tree: 51\n','Number of leaves: 18\nSize of the tree: 35\n','Number of leaves: 22\nSize of the tree: 43\n','Number of leaves: 14\nSize of the tree: 27\n','Number of leaves: 15\nSize of the tree: 29\n','Number of leaves: 13\nSize of the tree: 25\n','Number of leaves: 29\nSize of the tree: 57\n','Number of leaves: 16\nSize of the tree: 31\n','Number of leaves: 24\nSize of the tree: 47\n','Number of leaves: 23\nSize of the tree: 45\n','Number of leaves: 12\nSize of the tree: 23\n','Number of leaves: 28\nSize of the tree: 55\n','Number of leaves: 9\nSize of the tree: 17\n','Number of leaves: 30\nSize of the tree: 59\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumPredictionLeaves numeric
@attribute measureNodesExpanded numeric
@attribute measureExamplesProcessed numeric
@attribute measureOutOfBagError numeric
@attribute measureNumRules numeric

@data

heart,9,3,weka.classifiers.trees.RandomForest,'-I 100 -K 0 -S 1',-2260823972777004705,20150617.1027,267,30,24,6,0,80,20,0,0.590909,0.287333,0.365568,57.767314,73.271846,29.906577,17.755498,12.151079,0.996886,0.59185,0.405036,13.584523,0.452817,1364.456882,0.9375,15,0.357143,5,0.642857,9,0.0625,1,0.75,0.9375,0.833333,0.897321,0.8,0.219643,0.780357,0.2,0.82,0.8,0.794444,0.897321,0.06,0,0.059577,0.00068,508023,40040,6623,?,?,?,?,?,?,0.187266,?
heart,9,4,weka.classifiers.trees.RandomForest,'-I 100 -K 0 -S 1',-2260823972777004705,20150617.1027,267,30,26,4,0,86.666667,13.333333,0,0.734513,0.291,0.380329,58.504484,76.230386,29.906577,19.155453,10.751124,0.996886,0.638515,0.358371,13.498591,0.449953,1355.825667,0.8125,13,0.071429,1,0.928571,13,0.1875,3,0.928571,0.8125,0.866667,0.877232,0.866667,0.125595,0.874405,0.133333,0.874405,0.866667,0.866667,0.877232,0.062,0,0.059738,0.0005,500266,40040,6623,?,?,?,?,?,?,0.194757,?
heart,9,5,weka.classifiers.trees.RandomForest,'-I 100 -K 0 -S 1',-2260823972777004705,20150617.1027,267,30,22,8,0,73.333333,26.666667,0,0.459459,0.284333,0.373055,57.164175,74.772468,29.906577,17.676969,12.229608,0.996886,0.589232,0.407654,13.348174,0.444939,1340.717521,0.8125,13,0.357143,5,0.642857,9,0.1875,3,0.722222,0.8125,0.764706,0.899554,0.733333,0.277976,0.722024,0.266667,0.735185,0.733333,0.73092,0.899554,0.059,0.001,0.05941,0.000632,505067,40040,6623,?,?,?,?,?,?,0.164794,?
heart,9,6,weka.classifiers.trees.RandomForest,'-I 100 -K 0 -S 1',-2260823972777004705,20150617.1027,267,30,27,3,0,90,10,0,0.79638,0.248667,0.305614,49.993523,61.255112,29.906577,13.902382,16.004195,0.996886,0.463413,0.533473,16.381359,0.546045,1645.376714,1,16,0.214286,3,0.785714,11,0,0,0.842105,1,0.914286,0.96875,0.9,0.114286,0.885714,0.1,0.915789,0.9,0.898286,0.96875,0.059,0.001,0.059835,0.000634,520126,40040,6623,?,?,?,?,?,?,0.224719,?
heart,9,7,weka.classifiers.trees.RandomForest,'-I 100 -K 0 -S 1',-2260823972777004705,20150617.1027,267,30,24,6,0,80,20,0,0.594595,0.251,0.357151,50.462631,71.584745,29.906577,16.900929,13.005648,0.996886,0.563364,0.433522,15.500587,0.516686,1556.910147,0.875,14,0.285714,4,0.714286,10,0.125,2,0.777778,0.875,0.823529,0.901786,0.8,0.210714,0.789286,0.2,0.803704,0.8,0.79819,0.901786,0.058,0,0.057806,0.000612,497463,40040,6623,?,?,?,?,?,?,0.17603,?
heart,9,8,weka.classifiers.trees.RandomForest,'-I 100 -K 0 -S 1',-2260823972777004705,20150617.1027,268,29,25,4,0,86.206897,13.793103,0,0.717073,0.242414,0.364933,48.857143,73.348254,28.793911,20.007801,8.78611,0.992893,0.689924,0.302969,15.742033,0.542829,1580.464509,0.9375,15,0.230769,3,0.769231,10,0.0625,1,0.833333,0.9375,0.882353,0.865385,0.862069,0.155338,0.844662,0.137931,0.867294,0.862069,0.860379,0.865385,0.058,0.001,0.058316,0.000591,499894,40181,6482,?,?,?,?,?,?,0.186567,?
heart,9,9,weka.classifiers.trees.RandomForest,'-I 100 -K 0 -S 1',-2260823972777004705,20150617.1027,268,29,22,7,0,75.862069,24.137931,0,0.508475,0.269655,0.363897,54.34749,73.139998,28.793911,16.333193,12.460718,0.992893,0.563214,0.42968,13.636842,0.470236,1369.108147,0.8125,13,0.307692,4,0.692308,9,0.1875,3,0.764706,0.8125,0.787879,0.889423,0.758621,0.253813,0.746187,0.241379,0.758114,0.758621,0.75745,0.889423,0.06,0,0.059614,0.000592,509322,40181,6482,?,?,?,?,?,?,0.16791,?
heart,9,10,weka.classifiers.trees.RandomForest,'-I 100 -K 0 -S 1',-2260823972777004705,20150617.1027,268,29,23,6,0,79.310345,20.689655,0,0.587678,0.284138,0.360345,57.266409,72.426103,28.793911,16.673789,12.120122,0.992893,0.574958,0.417935,13.142388,0.453186,1319.466092,0.75,12,0.153846,2,0.846154,11,0.25,4,0.857143,0.75,0.8,0.923077,0.793103,0.19695,0.80305,0.206897,0.801642,0.793103,0.793596,0.923077,0.061,0.001,0.061331,0.000661,508961,40181,6482,?,?,?,?,?,?,0.179104,?
heart,10,1,weka.classifiers.trees.RandomForest,'-I 100 -K 0 -S 1',-2260823972777004705,20150617.1027,267,30,24,6,0,80,20,0,0.598214,0.283667,0.400204,57.030144,80.214051,29.906577,22.792401,7.114176,0.996886,0.759747,0.237139,13.366884,0.445563,1342.596707,0.8125,13,0.214286,3,0.785714,11,0.1875,3,0.8125,0.8125,0.8125,0.832589,0.8,0.201786,0.798214,0.2,0.8,0.8,0.8,0.832589,0.06,0,0.059695,0.000637,485721,40040,6623,?,?,?,?,?,?,0.179775,?
heart,10,2,weka.classifiers.trees.RandomForest,'-I 100 -K 0 -S 1',-2260823972777004705,20150617.1027,267,30,26,4,0,86.666667,13.333333,0,0.732143,0.218,0.303491,43.828102,60.829526,29.906577,13.353822,16.552755,0.996886,0.445127,0.551759,17.969774,0.598992,1804.920261,0.875,14,0.142857,2,0.857143,12,0.125,2,0.875,0.875,0.875,0.939732,0.866667,0.134524,0.865476,0.133333,0.866667,0.866667,0.866667,0.939732,0.059,0,0.059216,0.000613,525238,40040,6623,?,?,?,?,?,?,0.202247,?
heart,10,3,weka.classifiers.trees.RandomForest,'-I 100 -K 0 -S 1',-2260823972777004705,20150617.1027,267,30,26,4,0,86.666667,13.333333,0,0.732143,0.212333,0.316454,42.688839,63.42784,29.906577,14.139173,15.767404,0.996886,0.471306,0.52558,18.106436,0.603548,1818.64694,0.875,14,0.142857,2,0.857143,12,0.125,2,0.875,0.875,0.875,0.9375,0.866667,0.134524,0.865476,0.133333,0.866667,0.866667,0.866667,0.9375,0.064,0,0.061562,0.000547,510232,40040,6623,?,?,?,?,?,?,0.183521,?
heart,10,4,weka.classifiers.trees.RandomForest,'-I 100 -K 0 -S 1',-2260823972777004705,20150617.1027,267,30,25,5,0,83.333333,16.666667,0,0.660633,0.237667,0.333472,47.782013,66.83867,29.906577,14.693738,15.212839,0.996886,0.489791,0.507095,16.363537,0.545451,1643.586652,0.9375,15,0.285714,4,0.714286,10,0.0625,1,0.789474,0.9375,0.857143,0.915179,0.833333,0.181548,0.818452,0.166667,0.845295,0.833333,0.830476,0.915179,0.059,0.001,0.059005,0.000643,523004,40040,6623,?,?,?,?,?,?,0.194757,?
heart,10,5,weka.classifiers.trees.RandomForest,'-I 100 -K 0 -S 1',-2260823972777004705,20150617.1027,267,30,24,6,0,80,20,0,0.598214,0.268667,0.362896,54.014449,72.736231,29.906577,17.299003,12.607574,0.996886,0.576633,0.420252,14.583332,0.486111,1464.779249,0.8125,13,0.214286,3,0.785714,11,0.1875,3,0.8125,0.8125,0.8125,0.895089,0.8,0.201786,0.798214,0.2,0.8,0.8,0.8,0.895089,0.058,0.001,0.057818,0.000632,503155,40040,6623,?,?,?,?,?,?,0.179775,?
heart,10,6,weka.classifiers.trees.RandomForest,'-I 100 -K 0 -S 1',-2260823972777004705,20150617.1027,267,30,23,7,0,76.666667,23.333333,0,0.529148,0.319333,0.408803,64.200797,81.937576,29.906577,21.508065,8.398512,0.996886,0.716935,0.27995,11.372988,0.3791,1142.325862,0.8125,13,0.285714,4,0.714286,10,0.1875,3,0.764706,0.8125,0.787879,0.821429,0.766667,0.239881,0.760119,0.233333,0.766817,0.766667,0.765881,0.821429,0.058,0,0.057577,0.00064,502603,40040,6623,?,?,?,?,?,?,0.153558,?
heart,10,7,weka.classifiers.trees.RandomForest,'-I 100 -K 0 -S 1',-2260823972777004705,20150617.1027,267,30,24,6,0,80,20,0,0.594595,0.276667,0.368953,55.62282,73.950396,29.906577,19.689301,10.217276,0.996886,0.65631,0.340576,14.303857,0.476795,1436.708166,0.875,14,0.285714,4,0.714286,10,0.125,2,0.777778,0.875,0.823529,0.897321,0.8,0.210714,0.789286,0.2,0.803704,0.8,0.79819,0.897321,0.063,0,0.061309,0.000557,493880,40040,6623,?,?,?,?,?,?,0.17603,?
heart,10,8,weka.classifiers.trees.RandomForest,'-I 100 -K 0 -S 1',-2260823972777004705,20150617.1027,268,29,22,7,0,75.862069,24.137931,0,0.522353,0.293103,0.364001,59.073359,73.160946,28.793911,16.992789,11.801122,0.992893,0.585958,0.406935,12.615856,0.43503,1266.603451,0.6875,11,0.153846,2,0.846154,11,0.3125,5,0.846154,0.6875,0.758621,0.913462,0.758621,0.224967,0.775033,0.241379,0.775033,0.758621,0.758621,0.913462,0.057,0.001,0.057554,0.000616,498243,40181,6482,?,?,?,?,?,?,0.171642,?
heart,10,9,weka.classifiers.trees.RandomForest,'-I 100 -K 0 -S 1',-2260823972777004705,20150617.1027,268,29,24,5,0,82.758621,17.241379,0,0.64891,0.272759,0.370549,54.972973,74.477175,28.793911,17.480616,11.313295,0.992893,0.60278,0.390114,13.821495,0.476603,1387.6469,0.875,14,0.230769,3,0.769231,10,0.125,2,0.823529,0.875,0.848485,0.860577,0.827586,0.183355,0.816645,0.172414,0.827924,0.827586,0.82675,0.860577,0.059,0.001,0.058573,0.000638,507493,40181,6482,?,?,?,?,?,?,0.179104,?
heart,10,10,weka.classifiers.trees.RandomForest,'-I 100 -K 0 -S 1',-2260823972777004705,20150617.1027,268,29,25,4,0,86.206897,13.793103,0,0.717073,0.291379,0.356917,58.725869,71.737147,28.793911,16.575955,12.217956,0.992893,0.571585,0.421309,12.855513,0.443294,1290.664412,0.9375,15,0.230769,3,0.769231,10,0.0625,1,0.833333,0.9375,0.882353,0.925481,0.862069,0.155338,0.844662,0.137931,0.867294,0.862069,0.860379,0.925481,0.058,0.001,0.057805,0.000628,514181,40181,6482,?,?,?,?,?,?,0.19403,?
heart,1,1,weka.classifiers.meta.Bagging,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.ADTree -- -B 10 -E -3',-5178288489778728847,20150617.1027,267,30,27,3,0,90,10,0,0.8,0.224089,0.276907,45.052267,55.501264,29.906577,12.130502,17.776075,0.996886,0.40435,0.592536,17.834172,0.594472,1791.300188,0.875,14,0.071429,1,0.928571,13,0.125,2,0.933333,0.875,0.903226,0.977679,0.9,0.096429,0.903571,0.1,0.902222,0.9,0.900111,0.977679,0.082,0,0.080004,0.000147,17097,40040,6623,?,?,?,?,?,?,0,?
heart,1,2,weka.classifiers.meta.Bagging,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.ADTree -- -B 10 -E -3',-5178288489778728847,20150617.1027,267,30,28,2,0,93.333333,6.666667,0,0.864865,0.252471,0.31518,50.758382,63.172386,29.906577,14.58403,15.322547,0.996886,0.486134,0.510752,16.088413,0.53628,1615.952598,1,16,0.142857,2,0.857143,12,0,0,0.888889,1,0.941176,0.96875,0.933333,0.07619,0.92381,0.066667,0.940741,0.933333,0.93273,0.96875,0.078,0,0.078162,0.000124,17089,40040,6623,?,?,?,?,?,?,0,?
heart,1,3,weka.classifiers.meta.Bagging,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.ADTree -- -B 10 -E -3',-5178288489778728847,20150617.1027,267,30,27,3,0,90,10,0,0.798206,0.244785,0.307706,49.21317,61.674297,29.906577,13.97635,15.930227,0.996886,0.465878,0.531008,16.496798,0.549893,1656.971644,0.9375,15,0.142857,2,0.857143,12,0.0625,1,0.882353,0.9375,0.909091,0.941964,0.9,0.105357,0.894643,0.1,0.901357,0.9,0.899663,0.941964,0.077,0,0.07667,0.000123,17087,40040,6623,?,?,?,?,?,?,0,?
heart,1,4,weka.classifiers.meta.Bagging,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.ADTree -- -B 10 -E -3',-5178288489778728847,20150617.1027,267,30,26,4,0,86.666667,13.333333,0,0.732143,0.24727,0.330764,49.712675,66.296022,29.906577,15.450096,14.456481,0.996886,0.515003,0.481883,16.2103,0.540343,1628.195183,0.875,14,0.142857,2,0.857143,12,0.125,2,0.875,0.875,0.875,0.928571,0.866667,0.134524,0.865476,0.133333,0.866667,0.866667,0.866667,0.928571,0.082,0,0.079879,0.000111,17091,40040,6623,?,?,?,?,?,?,0,?
heart,1,5,weka.classifiers.meta.Bagging,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.ADTree -- -B 10 -E -3',-5178288489778728847,20150617.1027,267,30,27,3,0,90,10,0,0.79638,0.235311,0.280406,47.308325,56.202574,29.906577,12.700351,17.206226,0.996886,0.423345,0.573541,17.382002,0.5794,1745.883336,1,16,0.214286,3,0.785714,11,0,0,0.842105,1,0.914286,0.991071,0.9,0.114286,0.885714,0.1,0.915789,0.9,0.898286,0.991071,0.078,0,0.077929,0.000124,17083,40040,6623,?,?,?,?,?,?,0,?
heart,1,6,weka.classifiers.meta.Bagging,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.ADTree -- -B 10 -E -3',-5178288489778728847,20150617.1027,267,30,21,9,0,70,30,0,0.4,0.318512,0.400382,64.035745,80.249728,29.906577,20.86676,9.039817,0.996886,0.695559,0.301327,11.491542,0.383051,1154.233585,0.6875,11,0.285714,4,0.714286,10,0.3125,5,0.733333,0.6875,0.709677,0.84375,0.7,0.298214,0.701786,0.3,0.702222,0.7,0.700334,0.84375,0.08,0,0.079482,0.000127,17093,40040,6623,?,?,?,?,?,?,0,?
heart,1,7,weka.classifiers.meta.Bagging,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.ADTree -- -B 10 -E -3',-5178288489778728847,20150617.1027,267,30,21,9,0,70,30,0,0.41048,0.33646,0.431393,67.643984,86.465358,29.906577,24.266601,5.639976,0.996886,0.808887,0.187999,10.290127,0.343004,1033.561119,0.5625,9,0.142857,2,0.857143,12,0.4375,7,0.818182,0.5625,0.666667,0.8125,0.7,0.280357,0.719643,0.3,0.7311,0.7,0.694949,0.8125,0.077,0,0.077094,0.000125,17073,40040,6623,?,?,?,?,?,?,0,?
heart,1,8,weka.classifiers.meta.Bagging,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.ADTree -- -B 10 -E -3',-5178288489778728847,20150617.1027,268,29,25,4,0,86.206897,13.793103,0,0.725118,0.254714,0.322761,51.336203,64.872182,28.793911,14.955426,13.838485,0.992893,0.515704,0.477189,15.427477,0.531982,1548.883819,0.8125,13,0.076923,1,0.923077,12,0.1875,3,0.928571,0.8125,0.866667,0.932692,0.862069,0.126492,0.873508,0.137931,0.870936,0.862069,0.862397,0.932692,0.082,0,0.080041,0.000119,17087,40181,6482,?,?,?,?,?,?,0,?
heart,1,9,weka.classifiers.meta.Bagging,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.ADTree -- -B 10 -E -3',-5178288489778728847,20150617.1027,268,29,19,10,0,65.517241,34.482759,0,0.282178,0.385543,0.456299,77.704053,91.712168,28.793911,24.664229,4.129682,0.992893,0.850491,0.142403,6.734115,0.232211,676.089921,0.8125,13,0.538462,7,0.461538,6,0.1875,3,0.65,0.8125,0.722222,0.721154,0.655172,0.381134,0.618866,0.344828,0.657471,0.655172,0.642982,0.721154,0.079,0,0.078405,0.000123,17083,40181,6482,?,?,?,?,?,?,0,?
heart,1,10,weka.classifiers.meta.Bagging,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.ADTree -- -B 10 -E -3',-5178288489778728847,20150617.1027,268,29,26,3,0,89.655172,10.344828,0,0.786241,0.230885,0.324494,46.533633,65.220411,28.793911,14.797224,13.996687,0.992893,0.510249,0.482644,16.669805,0.574821,1673.610711,1,16,0.230769,3,0.769231,10,0,0,0.842105,1,0.914286,0.884615,0.896552,0.127321,0.872679,0.103448,0.912886,0.896552,0.894239,0.884615,0.081,0.001,0.081682,0.000123,17089,40181,6482,?,?,?,?,?,?,0,?
heart,2,1,weka.classifiers.meta.Bagging,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.ADTree -- -B 10 -E -3',-5178288489778728847,20150617.1027,267,30,25,5,0,83.333333,16.666667,0,0.663677,0.266255,0.342401,53.529605,68.62838,29.906577,16.618937,13.28764,0.996886,0.553965,0.442921,15.162569,0.505419,1522.958931,0.875,14,0.214286,3,0.785714,11,0.125,2,0.823529,0.875,0.848485,0.915179,0.833333,0.172619,0.827381,0.166667,0.834087,0.833333,0.832772,0.915179,0.085,0,0.083433,0.000121,17089,40040,6623,?,?,?,?,?,?,0,?
heart,2,2,weka.classifiers.meta.Bagging,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.ADTree -- -B 10 -E -3',-5178288489778728847,20150617.1027,267,30,26,4,0,86.666667,13.333333,0,0.734513,0.268265,0.346619,53.93373,69.473926,29.906577,16.768839,13.137738,0.996886,0.558961,0.437925,14.97876,0.499292,1504.496809,0.8125,13,0.071429,1,0.928571,13,0.1875,3,0.928571,0.8125,0.866667,0.915179,0.866667,0.125595,0.874405,0.133333,0.874405,0.866667,0.866667,0.915179,0.082,0,0.08154,0.000125,17085,40040,6623,?,?,?,?,?,?,0,?
heart,2,3,weka.classifiers.meta.Bagging,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.ADTree -- -B 10 -E -3',-5178288489778728847,20150617.1027,267,30,25,5,0,83.333333,16.666667,0,0.663677,0.256199,0.35085,51.507898,70.321777,29.906577,17.768181,12.138396,0.996886,0.592273,0.404613,15.608973,0.520299,1567.796705,0.875,14,0.214286,3,0.785714,11,0.125,2,0.823529,0.875,0.848485,0.892857,0.833333,0.172619,0.827381,0.166667,0.834087,0.833333,0.832772,0.892857,0.08,0,0.080287,0.000125,17091,40040,6623,?,?,?,?,?,?,0,?
heart,2,4,weka.classifiers.meta.Bagging,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.ADTree -- -B 10 -E -3',-5178288489778728847,20150617.1027,267,30,23,7,0,76.666667,23.333333,0,0.524887,0.346069,0.427222,69.575982,85.629279,29.906577,23.050542,6.856035,0.996886,0.768351,0.228535,9.778455,0.325948,982.167682,0.875,14,0.357143,5,0.642857,9,0.125,2,0.736842,0.875,0.8,0.794643,0.766667,0.24881,0.75119,0.233333,0.774801,0.766667,0.762667,0.794643,0.088,0,0.085328,0.000123,17091,40040,6623,?,?,?,?,?,?,0,?
heart,2,5,weka.classifiers.meta.Bagging,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.ADTree -- -B 10 -E -3',-5178288489778728847,20150617.1027,267,30,21,9,0,70,30,0,0.394619,0.333322,0.413477,67.013246,82.874362,29.906577,21.537994,8.368583,0.996886,0.717933,0.278953,10.454984,0.348499,1050.11969,0.75,12,0.357143,5,0.642857,9,0.25,4,0.705882,0.75,0.727273,0.821429,0.7,0.307143,0.692857,0.3,0.699548,0.7,0.69899,0.821429,0.08,0.001,0.080354,0.000133,17093,40040,6623,?,?,?,?,?,?,0,?
heart,2,6,weka.classifiers.meta.Bagging,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.ADTree -- -B 10 -E -3',-5178288489778728847,20150617.1027,267,30,24,6,0,80,20,0,0.60177,0.294834,0.372103,59.275266,74.581725,29.906577,18.828718,11.077859,0.996886,0.627624,0.369262,13.231984,0.441066,1329.047118,0.75,12,0.142857,2,0.857143,12,0.25,4,0.857143,0.75,0.8,0.901786,0.8,0.192857,0.807143,0.2,0.807143,0.8,0.8,0.901786,0.082,0,0.082405,0.000127,17085,40040,6623,?,?,?,?,?,?,0,?
heart,2,7,weka.classifiers.meta.Bagging,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.ADTree -- -B 10 -E -3',-5178288489778728847,20150617.1027,267,30,28,2,0,93.333333,6.666667,0,0.864865,0.257907,0.299363,51.85132,60.002155,29.906577,14.038718,15.867859,0.996886,0.467957,0.528929,16.120388,0.537346,1619.164228,1,16,0.142857,2,0.857143,12,0,0,0.888889,1,0.941176,0.982143,0.933333,0.07619,0.92381,0.066667,0.940741,0.933333,0.93273,0.982143,0.08,0,0.078198,0.00012,17091,40040,6623,?,?,?,?,?,?,0,?
heart,2,8,weka.classifiers.meta.Bagging,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.ADTree -- -B 10 -E -3',-5178288489778728847,20150617.1027,268,29,25,4,0,86.206897,13.793103,0,0.717073,0.259179,0.320558,52.23599,64.429259,28.793911,14.44202,14.351891,0.992893,0.498001,0.494893,15.009894,0.517583,1506.959387,0.9375,15,0.230769,3,0.769231,10,0.0625,1,0.833333,0.9375,0.882353,0.951923,0.862069,0.155338,0.844662,0.137931,0.867294,0.862069,0.860379,0.951923,0.081,0,0.080556,0.000124,17091,40181,6482,?,?,?,?,?,?,0,?
heart,2,9,weka.classifiers.meta.Bagging,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.ADTree -- -B 10 -E -3',-5178288489778728847,20150617.1027,268,29,24,5,0,82.758621,17.241379,0,0.643735,0.268606,0.343439,54.135981,69.028311,28.793911,15.402677,13.391234,0.992893,0.531127,0.461767,14.081556,0.485571,1413.756374,0.9375,15,0.307692,4,0.692308,9,0.0625,1,0.789474,0.9375,0.857143,0.923077,0.827586,0.197779,0.802221,0.172414,0.83902,0.827586,0.823731,0.923077,0.078,0,0.077643,0.000122,17083,40181,6482,?,?,?,?,?,?,0,?
heart,2,10,weka.classifiers.meta.Bagging,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.ADTree -- -B 10 -E -3',-5178288489778728847,20150617.1027,268,29,23,6,0,79.310345,20.689655,0,0.569307,0.268121,0.346265,54.038362,69.59615,28.793911,15.935939,12.857973,0.992893,0.549515,0.443378,14.215223,0.49018,1427.176209,0.9375,15,0.384615,5,0.615385,8,0.0625,1,0.75,0.9375,0.833333,0.918269,0.793103,0.240219,0.759781,0.206897,0.812261,0.793103,0.785789,0.918269,0.086,0,0.084038,0.000126,17085,40181,6482,?,?,?,?,?,?,0,?
heart,3,1,weka.classifiers.meta.Bagging,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.ADTree -- -B 10 -E -3',-5178288489778728847,20150617.1027,267,30,25,5,0,83.333333,16.666667,0,0.660633,0.255497,0.353357,51.366746,70.824319,29.906577,16.621267,13.28531,0.996886,0.554042,0.442844,15.471356,0.515712,1553.974143,0.9375,15,0.285714,4,0.714286,10,0.0625,1,0.789474,0.9375,0.857143,0.910714,0.833333,0.181548,0.818452,0.166667,0.845295,0.833333,0.830476,0.910714,0.082,0,0.081651,0.000126,17073,40040,6623,?,?,?,?,?,?,0,?
heart,3,2,weka.classifiers.meta.Bagging,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.ADTree -- -B 10 -E -3',-5178288489778728847,20150617.1027,267,30,25,5,0,83.333333,16.666667,0,0.660633,0.28241,0.351539,56.777479,70.46002,29.906577,17.372663,12.533914,0.996886,0.579089,0.417797,14.160808,0.472027,1422.340116,0.9375,15,0.285714,4,0.714286,10,0.0625,1,0.789474,0.9375,0.857143,0.928571,0.833333,0.181548,0.818452,0.166667,0.845295,0.833333,0.830476,0.928571,0.088,0,0.086433,0.00012,17091,40040,6623,?,?,?,?,?,?,0,?
heart,3,3,weka.classifiers.meta.Bagging,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.ADTree -- -B 10 -E -3',-5178288489778728847,20150617.1027,267,30,22,8,0,73.333333,26.666667,0,0.464286,0.318995,0.37297,64.13285,74.755403,29.906577,18.805449,11.101128,0.996886,0.626848,0.370038,11.782163,0.392739,1183.424204,0.75,12,0.285714,4,0.714286,10,0.25,4,0.75,0.75,0.75,0.897321,0.733333,0.269048,0.730952,0.266667,0.733333,0.733333,0.733333,0.897321,0.077,0,0.077257,0.000127,17093,40040,6623,?,?,?,?,?,?,0,?
heart,3,4,weka.classifiers.meta.Bagging,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.ADTree -- -B 10 -E -3',-5178288489778728847,20150617.1027,267,30,22,8,0,73.333333,26.666667,0,0.469027,0.306656,0.399888,61.652099,80.1506,29.906577,20.39081,9.515768,0.996886,0.679694,0.317192,12.125458,0.404182,1217.90539,0.6875,11,0.214286,3,0.785714,11,0.3125,5,0.785714,0.6875,0.733333,0.870536,0.733333,0.260119,0.739881,0.266667,0.739881,0.733333,0.733333,0.870536,0.076,0.001,0.0762,0.000126,17093,40040,6623,?,?,?,?,?,?,0,?
heart,3,5,weka.classifiers.meta.Bagging,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.ADTree -- -B 10 -E -3',-5178288489778728847,20150617.1027,267,30,26,4,0,86.666667,13.333333,0,0.732143,0.256817,0.330313,51.632124,66.205654,29.906577,15.649023,14.257554,0.996886,0.521634,0.475252,15.70879,0.523626,1577.822536,0.875,14,0.142857,2,0.857143,12,0.125,2,0.875,0.875,0.875,0.941964,0.866667,0.134524,0.865476,0.133333,0.866667,0.866667,0.866667,0.941964,0.085,0,0.083707,0.000111,17085,40040,6623,?,?,?,?,?,?,0,?
heart,3,6,weka.classifiers.meta.Bagging,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.ADTree -- -B 10 -E -3',-5178288489778728847,20150617.1027,267,30,26,4,0,86.666667,13.333333,0,0.72973,0.30281,0.336587,60.878803,67.463137,29.906577,16.660306,13.246271,0.996886,0.555344,0.441542,13.335791,0.444526,1339.473706,0.9375,15,0.214286,3,0.785714,11,0.0625,1,0.833333,0.9375,0.882353,0.96875,0.866667,0.143452,0.856548,0.133333,0.872222,0.866667,0.86546,0.96875,0.073,0,0.072643,0.00012,17097,40040,6623,?,?,?,?,?,?,0,?
heart,3,7,weka.classifiers.meta.Bagging,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.ADTree -- -B 10 -E -3',-5178288489778728847,20150617.1027,267,30,21,9,0,70,30,0,0.394619,0.354686,0.433735,71.308258,86.934819,29.906577,23.115586,6.790991,0.996886,0.77052,0.226366,9.024688,0.300823,906.457841,0.75,12,0.357143,5,0.642857,9,0.25,4,0.705882,0.75,0.727273,0.776786,0.7,0.307143,0.692857,0.3,0.699548,0.7,0.69899,0.776786,0.079,0,0.078764,0.000125,17079,40040,6623,?,?,?,?,?,?,0,?
